"subject" "activitytype" "timebodyacc_mean___x" "timebodyacc_mean___y" "timebodyacc_mean___z" "timebodyacc_std___x" "timebodyacc_std___y" "timebodyacc_std___z" "timegravityacc_mean___x" "timegravityacc_mean___y" "timegravityacc_mean___z" "timegravityacc_std___x" "timegravityacc_std___y" "timegravityacc_std___z" "timebodyaccjerk_mean___x" "timebodyaccjerk_mean___y" "timebodyaccjerk_mean___z" "timebodyaccjerk_std___x" "timebodyaccjerk_std___y" "timebodyaccjerk_std___z" "timebodygyro_mean___x" "timebodygyro_mean___y" "timebodygyro_mean___z" "timebodygyro_std___x" "timebodygyro_std___y" "timebodygyro_std___z" "timebodygyrojerk_mean___x" "timebodygyrojerk_mean___y" "timebodygyrojerk_mean___z" "timebodygyrojerk_std___x" "timebodygyrojerk_std___y" "timebodygyrojerk_std___z" "timebodyaccmag_mean__" "timebodyaccmag_std__" "timegravityaccmag_mean__" "timegravityaccmag_std__" "timebodyaccjerkmag_mean__" "timebodyaccjerkmag_std__" "timebodygyromag_mean__" "timebodygyromag_std__" "timebodygyrojerkmag_mean__" "timebodygyrojerkmag_std__" "frequencybodyacc_mean___x" "frequencybodyacc_mean___y" "frequencybodyacc_mean___z" "frequencybodyacc_std___x" "frequencybodyacc_std___y" "frequencybodyacc_std___z" "frequencybodyacc_meanfreq___x" "frequencybodyacc_meanfreq___y" "frequencybodyacc_meanfreq___z" "frequencybodyaccjerk_mean___x" "frequencybodyaccjerk_mean___y" "frequencybodyaccjerk_mean___z" "frequencybodyaccjerk_std___x" "frequencybodyaccjerk_std___y" "frequencybodyaccjerk_std___z" "frequencybodyaccjerk_meanfreq___x" "frequencybodyaccjerk_meanfreq___y" "frequencybodyaccjerk_meanfreq___z" "frequencybodygyro_mean___x" "frequencybodygyro_mean___y" "frequencybodygyro_mean___z" "frequencybodygyro_std___x" "frequencybodygyro_std___y" "frequencybodygyro_std___z" "frequencybodygyro_meanfreq___x" "frequencybodygyro_meanfreq___y" "frequencybodygyro_meanfreq___z" "frequencybodyaccmag_mean__" "frequencybodyaccmag_std__" "frequencybodyaccmag_meanfreq__" "frequencybodybodyaccjerkmag_mean__" "frequencybodybodyaccjerkmag_std__" "frequencybodybodyaccjerkmag_meanfreq__" "frequencybodybodygyromag_mean__" "frequencybodybodygyromag_std__" "frequencybodybodygyromag_meanfreq__" "frequencybodybodygyrojerkmag_mean__" "frequencybodybodygyrojerkmag_std__" "frequencybodybodygyrojerkmag_meanfreq__" "angle_tbodyaccmean_gravity_" "angle_tbodyaccjerkmean__gravitymean_" "angle_tbodygyromean_gravitymean_" "angle_tbodygyrojerkmean_gravitymean_" "angle_x_gravitymean_" "angle_y_gravitymean_" "angle_z_gravitymean_"
8 "WALKING_UPSTAIRS" 0.267297049431373 -0.0254801883352941 -0.113031612568627 -0.18992182804902 0.194255087783529 0.0970318411764706 0.778663041764706 -0.325163072941176 -0.252957616196078 -0.936587496078431 -0.917205801176471 -0.892487317058824 0.0616053471372549 -0.0012894371372549 0.000878304121568627 -0.313568091372549 -0.33889587954902 -0.516367127313725 0.0908826907411765 -0.144817303635294 -0.0141791181268627 -0.41742926627451 0.0166438474509804 0.139378460603922 -0.12977088024902 -0.0329843070647059 -0.0587853721372549 -0.582837646666667 -0.543483247254902 -0.480968331019608 0.0725346789772549 -0.0813251031372549 0.0725346789772549 -0.0813251031372549 -0.310992821758824 -0.34362699245098 0.0767540543137255 0.0035816708627451 -0.510293620903922 -0.591114190784314 -0.234697705705882 -0.0266475519098039 -0.15560456227451 -0.173867310229412 0.220713592098039 0.137449209411765 -0.462930912843137 -0.298458960607843 -0.254486376515686 -0.344579386862745 -0.351793434078431 -0.462359407254902 -0.342801706862745 -0.37175286835098 -0.570618168823529 -0.338048290607843 -0.477431133921569 -0.364965767529412 -0.38675106072549 -0.198609635938235 -0.0726514700980392 -0.433021171960784 0.120832220196078 0.0938989660980392 -0.327615478723529 -0.473704944431373 -0.405667237843137 -0.128071736864706 -0.199879751 -0.121476893433333 -0.291629786098039 -0.422037348847059 0.0591868775352941 -0.188313013794118 -0.0475889958431373 -0.266920851031373 -0.567284554509804 -0.656128036176471 0.122481998745098 0.0343795682941177 0.000776372823529413 -0.337880894901961 0.124912668607843 -0.504845132745098 0.310794931764706 0.213412100582353
9 "LAYING" 0.276716360483871 -0.020440454366129 -0.104331864532258 -0.968891989354839 -0.950947949516129 -0.950392995483871 -0.156852206467742 0.656400944354839 0.598884988709677 -0.957875244677419 -0.975948136290323 -0.959892863709677 0.0767774832096774 0.0183441894580645 -0.00988389709596774 -0.98541995 -0.980152342903226 -0.983070657419355 -0.00973609968045161 -0.0966250701451613 0.117819614790323 -0.972143470322581 -0.96270462 -0.967350513709677 -0.101835573822581 -0.0417744000370968 -0.0648770419677419 -0.981404742903226 -0.978854747419355 -0.989801549193548 -0.960517768225806 -0.947944746612903 -0.960517768225806 -0.947944746612903 -0.985467853870968 -0.980066243387097 -0.944303111935484 -0.944687480967742 -0.98544626483871 -0.975113305645161 -0.974716920483871 -0.965843757258064 -0.966295582741935 -0.966960088387097 -0.947462328225806 -0.945852135806452 -0.262990626162903 0.0363424960967742 0.0764724259225806 -0.985199684354839 -0.980375137419355 -0.980994601935484 -0.98707817516129 -0.981394261612903 -0.983670049354839 0.169895805430645 0.0656536996983871 0.0584183074479032 -0.96946349 -0.968689729193548 -0.969126880322581 -0.973446792419355 -0.959944126451613 -0.969797214516129 -0.101926540451613 -0.042663103 0.14650938193871 -0.959535493548387 -0.949431319193548 0.0815111222612903 -0.980754385967742 -0.978044349516129 0.300750657951613 -0.957681621290323 -0.946133432096774 0.050207734033871 -0.978150814032258 -0.972798632258065 0.0544469963870968 -0.000126342648387096 0.00324191442096774 0.0857282517490323 -0.00488786835483871 0.361210751451613 -0.475624695645161 -0.477526561935484
9 "SITTING" 0.27458179952381 -0.00762671897142857 -0.103943283883333 -0.993080758333333 -0.954165302857143 -0.965265492857143 0.930682066666667 0.0911665131428571 0.0489303875 -0.988514088809524 -0.967312565238095 -0.965474076428571 0.0766142317857143 0.0062815839047619 -0.00777503480761905 -0.994367343333333 -0.984845259761905 -0.98850695952381 -0.0408420872095238 -0.0669899603333333 0.0646097069854762 -0.986468269285714 -0.982809273571429 -0.966567382857143 -0.0948296435238095 -0.0418323103809524 -0.0444781211047619 -0.992418357380952 -0.992818481666667 -0.98968197047619 -0.970663319047619 -0.962476086904762 -0.970663319047619 -0.962476086904762 -0.990472619047619 -0.990591537857143 -0.959353981666667 -0.967057227857143 -0.993176703095238 -0.992682248333333 -0.993201704761905 -0.970536852380952 -0.974640625714286 -0.99310699 -0.949823847142857 -0.962653927619048 -0.00480266984761905 0.0205918811666667 0.179380076428571 -0.994256219285714 -0.984466945238095 -0.986229730714286 -0.995025939285714 -0.986479572857143 -0.989435515952381 0.26500102347619 0.017231160347619 0.1124705324 -0.984043839761905 -0.985369198571429 -0.968381889047619 -0.987269931190476 -0.981474472619048 -0.969041122619048 0.109443093630952 -0.132864052357143 -0.00322746687857143 -0.974936411904762 -0.962200393571429 0.164102994285714 -0.989899811666667 -0.990334593095238 0.3691581905 -0.975414182380952 -0.967409823571429 0.00703546312619047 -0.992840732619048 -0.992598703333333 0.217873611095238 -0.029432866602381 0.0289249118071429 0.0225527953309524 -0.0182348498809524 -0.802480761190476 0.0191371543571429 -0.0133702767333333
9 "STANDING" 0.279326049821429 -0.0169124307821429 -0.109396498071429 -0.991248724285714 -0.949218600714286 -0.962102401607143 0.920315738571429 -0.307577052321429 0.113766839196429 -0.987608782142857 -0.971603733571429 -0.95861158 0.0743533711964286 0.00665421468821429 -0.0077927655875 -0.990564230178571 -0.975816467678571 -0.988921746607143 -0.0261350462555357 -0.077455165125 0.0797958752785714 -0.960000070714286 -0.97855645 -0.972033812142857 -0.102433222107143 -0.0410640139642857 -0.0532714730875 -0.98013305375 -0.989650541607143 -0.983676129821429 -0.968741995714286 -0.961685742678571 -0.968741995714286 -0.961685742678571 -0.987191469642857 -0.985385723392857 -0.960236645714286 -0.950480516785714 -0.98784157625 -0.984266936071429 -0.99016450875 -0.957199718571429 -0.97314595875 -0.991823084821429 -0.947866965 -0.958603094821429 0.05433068225 -0.0101560240803571 0.120252335566071 -0.990616608214286 -0.975992873571429 -0.986769134464286 -0.991361590535714 -0.977519100535714 -0.989708593214286 0.275303073 -0.0823916822696429 0.109203257394286 -0.959427379821429 -0.981345294642857 -0.9718049275 -0.960719883928571 -0.977207443571429 -0.97470369375 -0.1998286045 -0.245619816717857 -0.0384272339339286 -0.9683217225 -0.963365607857143 0.0714587547 -0.985045344285714 -0.984670899107143 0.347752082335714 -0.96398115875 -0.950598016607143 -0.182720302326786 -0.985142230178571 -0.984015506607143 0.137191038137679 0.00441554605053571 0.0203828982160714 -0.0212618590357143 0.0520842137821429 -0.691757683035714 0.294579569107143 -0.0569793836044643
9 "WALKING" 0.275883130350877 -0.0185660651947368 -0.111431456192982 -0.346980394210526 0.141866689392982 -0.220503537026316 0.910855709298246 -0.283658580877193 -0.131299718666667 -0.97254492245614 -0.960899845614035 -0.948637587719298 0.0809590227198246 0.00308364501403509 0.00597249011754386 -0.220910068015789 0.0565488771722807 -0.374633172105263 -0.0174207634701754 -0.0798472502663158 0.0784205641252632 -0.376059914210526 -0.290023550315789 -0.363369948070175 -0.0966598593263158 -0.0319849271912281 -0.0636693233473684 -0.216812065298246 -0.35776089977193 -0.341765824491228 -0.135643867842105 -0.292546377017544 -0.135643867842105 -0.292546377017544 -0.133205034736842 -0.131788528797719 -0.218669558421053 -0.253240071964912 -0.303508210175439 -0.322118379807018 -0.335030121052632 0.0955150666694737 -0.246851507561404 -0.353299848947368 0.0921968931052632 -0.269896395250877 -0.231462709105263 0.0194304158877193 0.152160966852632 -0.290460801694737 -0.0439195137368421 -0.342263716894737 -0.219716159766667 0.0946741596910526 -0.406173351578947 -0.190905932631579 -0.447119510526316 -0.204509715375614 -0.192856474047368 -0.256213554508772 -0.276607954736842 -0.435714710526316 -0.318618506122807 -0.455333900526316 -0.0229089170754386 0.0741273597017544 0.126014216489474 -0.23460086645614 -0.438388953157895 0.253532325631579 -0.15211150075614 -0.113591923723684 0.118031208750877 -0.267472373877193 -0.379951835438597 0.302576933403509 -0.338527133789474 -0.349285611070175 0.229037956496491 0.0124904895157895 0.011902906 0.0222450741614035 0.0335795302807018 -0.670859876315789 0.277956892631579 0.113777056904404
9 "WALKING_DOWNSTAIRS" 0.294308127567568 -0.01415606773 -0.101240145702703 -0.106458829624324 -0.0773306794337838 -0.136148233810811 0.93951172972973 -0.207743005135135 -0.126973967348649 -0.95208991 -0.928802538108108 -0.888284150540541 0.108681672639595 -0.0349599761216216 -0.0198066131702703 -0.119040714243243 -0.174862209621622 -0.312910855783784 -0.12294706852973 -0.0256849024324324 0.120652692454865 -0.444258214702703 -0.155715464459459 -0.335231657567568 -0.0834904520540541 -0.0649570282324324 -0.0714789067621622 -0.505775214324324 -0.201901120864865 -0.40045039872973 -0.0607634239189189 -0.0411465935810811 -0.0607634239189189 -0.0411465935810811 -0.156874055724324 -0.0688563490378378 -0.103409341540541 -0.233124708594595 -0.305573507459459 -0.229874201013514 -0.11900854602973 -0.0756162700540541 -0.139156873224324 -0.103064910162162 -0.137909059548649 -0.206316969891351 -0.397927410135135 -0.00953015025756757 0.0976755370378378 -0.164104786627027 -0.230952941718919 -0.277649618956757 -0.150968658767568 -0.168942445513514 -0.346399861081081 -0.366556354189189 -0.435840225675676 -0.345428141394595 -0.360131823189189 -0.0843753255702703 -0.240818147702703 -0.475546519135135 -0.211295767678378 -0.432250826216216 -0.178511357589189 0.0965246044351351 -0.0619222582621622 0.0223715709756757 -0.229457709972973 0.0752454302540541 -0.0588859413675676 -0.0889484087232432 0.0332429982702703 -0.187788817972973 -0.410016762081081 0.302766991733514 -0.222147307862162 -0.296533892067568 0.209551755108108 -0.0417914364027027 -0.0043525901081081 0.277553258378378 -0.0656441121891892 -0.756665177567568 0.225898906216216 0.110326878448649
9 "WALKING_UPSTAIRS" 0.255224414411765 -0.0256039939852941 -0.128602493941176 -0.340247112058824 -0.0704247860264706 -0.0660865666088235 0.806444953529412 -0.317669099117647 -0.3836009 -0.940685996176471 -0.923083682647059 -0.905410225882353 0.0995347815 -0.0118920193529412 -0.0313187665294118 -0.478671510647059 -0.466403867058824 -0.584895845588235 -0.13961169095 0.00565093862058823 0.183411445520588 -0.536979577352941 -0.407789674117647 -0.205194455029412 -0.0893138588617647 -0.0462777896705882 -0.0642344639058823 -0.649380437647059 -0.587503199705882 -0.659668023823529 -0.148141154067647 -0.329639023823529 -0.148141154067647 -0.329639023823529 -0.482283088529412 -0.456163304823529 -0.238593799688235 -0.407654828529412 -0.611579781470588 -0.623968192058824 -0.391534735882353 -0.212651406117647 -0.276211613226471 -0.322581354411765 -0.0612242779117647 -0.0335130729255882 -0.453002812441176 -0.264991108029412 -0.285725030117647 -0.499769142352941 -0.490339958823529 -0.557983499117647 -0.503772479117647 -0.476658938823529 -0.609984837941177 -0.338793523294118 -0.554658814705882 -0.599747251470588 -0.483309723029412 -0.419049048529412 -0.312248557617647 -0.557479487941176 -0.406283976470588 -0.247053128529412 -0.196850824752941 -0.118644756364706 -0.360754561588235 -0.363180292970588 -0.416693213235294 -0.157583677558824 -0.438039267588235 -0.4853828223 -0.0724384746764706 -0.466317690882353 -0.471324979411765 -0.0585517786058824 -0.604755065588235 -0.679448789705882 0.175726314970588 0.0349134026764706 -0.0109881164941176 0.228865063823529 -0.0733707298058824 -0.501579330294118 0.302757392647059 0.295827345882353
10 "LAYING" 0.275328839444444 -0.0166680960111111 -0.108967757916667 -0.984962244166667 -0.986619961111111 -0.9880543525 -0.235900826111111 0.8970431825 0.388524714444444 -0.975203249722222 -0.992326733333333 -0.987344541944444 0.0797051578333333 0.00997539374166667 -0.000423812778888889 -0.989316045555556 -0.986459224166667 -0.991203686111111 -0.0260169717111111 -0.0837124110833333 0.126600961444444 -0.9963558725 -0.990974135277778 -0.975490141944444 -0.0985584871944444 -0.0397044838888889 -0.0660626273611111 -0.996675823333333 -0.993712923333333 -0.993591493055556 -0.987434439444444 -0.984122601388889 -0.987434439444444 -0.984122601388889 -0.990167081388889 -0.991481991944444 -0.972146439722222 -0.979466891944444 -0.995151307777778 -0.9951187475 -0.984971034166667 -0.985410181666667 -0.989088489444444 -0.985052508611111 -0.987269837777778 -0.987644600277778 -0.0298678674623056 0.294384670222222 0.389211493611111 -0.989317384444444 -0.986627077222222 -0.989394023055556 -0.990283406111111 -0.987216832777778 -0.991611478333333 0.200992098862944 0.0909235008591667 0.225313056444444 -0.99544707 -0.991325713888889 -0.976435458611111 -0.996617661666667 -0.990801824722222 -0.977397425 0.187152153722222 0.0411832606277778 0.198761943911111 -0.984421422777778 -0.985852966388889 0.463247494111111 -0.990988857222222 -0.991056729166667 0.425531796388889 -0.985285998055556 -0.979347213333333 0.19329793285 -0.995085836388889 -0.995172301944444 0.360183068027778 -0.02076770075 0.00306036582388889 -0.0948606809722222 0.0410277991111111 0.422057555833333 -0.701654479444444 -0.262935513888889
10 "SITTING" 0.276412822096774 -0.0125804006 -0.109971540790323 -0.989233738064516 -0.961147382903226 -0.967819095806452 0.896386152580645 0.102009122791226 0.252315162258064 -0.984119028870968 -0.967306916612903 -0.963048286129032 0.0739411998064516 0.00888052841290323 0.00498012542980645 -0.989568383064516 -0.97986873983871 -0.988270494193548 -0.0364172884032258 -0.0679654459564516 0.0699884310483871 -0.990499669354839 -0.983511227258065 -0.974665428064516 -0.0960395503387097 -0.0403474851532258 -0.0494877388854839 -0.991948137258065 -0.992171943709677 -0.989956054677419 -0.973991151935484 -0.963739483548387 -0.973991151935484 -0.963739483548387 -0.987826878387097 -0.986943328064516 -0.964027158548387 -0.975445356290323 -0.993143695 -0.991727550645161 -0.988113137580645 -0.964766201774194 -0.975334482580645 -0.989812683225806 -0.961269552903226 -0.965620847258065 0.0574699737854839 0.190639355290323 0.153544799469355 -0.989566206290323 -0.979308052096774 -0.986529709354839 -0.990578708709677 -0.982144371129032 -0.988545048709677 0.256824418467742 0.0158532842403226 0.0486883803983871 -0.988075693225806 -0.985409706612903 -0.975308998709677 -0.991295777258065 -0.982593090483871 -0.976871025 0.117393348054839 -0.0941249920919355 0.0945445746308065 -0.969855334193548 -0.965736522741935 0.243853718274194 -0.986321335322581 -0.986683052096774 0.385926213582258 -0.981873907419355 -0.975598 0.0250995246306452 -0.991879602419355 -0.991768445806452 0.253437554145161 0.0361035265790323 -0.00459365830483871 -0.0123682230483871 -0.0675566952564516 -0.686549420806452 0.0118087273414516 -0.156750107903226
10 "STANDING" 0.278593437105263 -0.0165395045328947 -0.108091168986842 -0.9915467375 -0.954026404868421 -0.961934154736842 0.945713511052632 -0.211069381052632 -0.0435281350263158 -0.994070947763158 -0.981251123026316 -0.975617505131579 0.0751168246052632 0.00969791724269737 -0.00223604459263158 -0.988451113289474 -0.974773018815789 -0.988245271447368 -0.0261669231631579 -0.0749939842631579 0.0859733195394737 -0.9619765925 -0.979723350789474 -0.972473971578947 -0.0994668477631579 -0.0406966032763158 -0.0531992871578947 -0.981442488552632 -0.990517564605263 -0.985821760394737 -0.972410585657895 -0.971426652631579 -0.972410585657895 -0.971426652631579 -0.98558146868421 -0.984804139868421 -0.962378124736842 -0.959063287368421 -0.988304046184211 -0.987644078157895 -0.989642815921053 -0.960730632631579 -0.975580011710526 -0.992488377105263 -0.952871355921053 -0.957370497236842 0.0237221529351316 -0.0376433405302632 -0.0203597951052632 -0.988500103157895 -0.974676925789474 -0.986023368026316 -0.989476867105263 -0.976799225526316 -0.989098740789474 0.206730029276316 -0.151412264765789 -0.00108903744473684 -0.963818161315789 -0.982667725 -0.973809194868421 -0.962078137631579 -0.978228144868421 -0.974549571710526 -0.244853154457237 -0.258128287013158 -0.100442549775 -0.976089890394737 -0.972454141710526 0.0439123962 -0.984057844605263 -0.984732435657895 0.345766545407895 -0.971633843684211 -0.958470070657895 -0.209465305421053 -0.988273741184211 -0.987377373815789 0.0932656212631579 0.00802315446118421 -0.00156842663157895 -0.0483313004157895 0.0125224871473684 -0.769026857894737 0.227892181315789 0.0522040617421053
10 "WALKING" 0.275251568965517 -0.0166799783551724 -0.106212114034483 -0.386515676551724 -0.178013198413793 -0.550024233103448 0.944873102758621 -0.243374518965517 0.0963113779655172 -0.980826992758621 -0.973951219655172 -0.973403088275862 0.059344036137931 0.0284591204 0.00273927513793104 -0.393405305517241 -0.27361622137931 -0.723913963793103 -0.0293429462344828 -0.0733664924437931 0.0840446638241379 -0.660934718275862 -0.50692570137931 -0.565128260344828 -0.100181432913793 -0.0421868544103448 -0.0441266561827586 -0.482066335172414 -0.753431463448276 -0.701517566896552 -0.305404346896552 -0.48217187862069 -0.305404346896552 -0.48217187862069 -0.407487332068966 -0.434842477586207 -0.499904243448276 -0.625717096551724 -0.646743007586207 -0.755537992068966 -0.383424456896552 -0.193520836551724 -0.596895849310345 -0.387930122413793 -0.222082372413793 -0.559922510689655 -0.397876100689655 0.0868584143862069 -0.00327608795172414 -0.43055195 -0.313570334137931 -0.687816139655172 -0.408931281724138 -0.27878101862069 -0.759688302413793 -0.356789456896552 -0.367022286551724 -0.119710217272414 -0.543880825517241 -0.625107063793103 -0.554311881724138 -0.698721070344828 -0.449848804482759 -0.608604646206897 0.120712683213793 -0.387733930689655 -0.197905795872414 -0.441060924827586 -0.587107127931034 0.117750270517241 -0.415477915862069 -0.464856708275862 0.0962296568965517 -0.653703829310345 -0.670829060689655 0.0884225261172414 -0.742121465172414 -0.79235598862069 0.171036660093103 0.0365695326206897 0.0999095532413793 -0.0192464018448276 -0.0460716446551724 -0.76257213862069 0.250283669310345 -0.0451492527586207
10 "WALKING_DOWNSTAIRS" 0.291380623157895 -0.0164828173465789 -0.107194117736842 -0.204406338131579 -0.155468609565789 -0.434102816052632 0.948448350789474 -0.214643226578947 0.0818027974202632 -0.966042831578947 -0.932876158157895 -0.931824589736842 0.0832151589210526 0.0258090126078947 -0.0298133785763158 -0.264114638578947 -0.330474062352632 -0.608556167631579 -0.0720818227894737 -0.0568778922710526 0.0826135904105263 -0.467349875842105 -0.554318087894737 -0.424669170263158 -0.0583529906578947 -0.0529294520236842 -0.0271603247394737 -0.555593592368421 -0.716791482894737 -0.516146501052632 -0.204295062707895 -0.167264252763158 -0.204295062707895 -0.167264252763158 -0.3575453426 -0.280361699431579 -0.316268896526316 -0.446635759763158 -0.636723957105263 -0.683262135263158 -0.236386248263158 -0.201937139789474 -0.491498313052632 -0.193846758526316 -0.185813260578947 -0.451420382368421 -0.391344785263158 -0.0852286722315789 0.00500239689736842 -0.284560126568421 -0.370342190894737 -0.57516033378421 -0.309413481818763 -0.331651125342105 -0.640756591052632 -0.284058769105263 -0.475821962894737 -0.220400365894737 -0.402022092394737 -0.584806267105263 -0.357615459578947 -0.492936673368421 -0.54298582 -0.502631855526316 -0.227907558252632 -0.268539497105263 -0.142298191407895 -0.146025079736842 -0.310681388184211 -0.0140705272368421 -0.26233668905 -0.309201522915789 0.0449931277300789 -0.523007315631579 -0.49521541 -0.121584218607895 -0.682467535 -0.708067075026316 0.0548852024210526 -0.0892855462368421 0.00897718439473685 0.185532973552632 -0.125243149736842 -0.790650899736842 0.230889993421053 -0.0352967794992105
10 "WALKING_UPSTAIRS" 0.265708460886792 -0.0250905238398113 -0.115738588415094 -0.309283451320755 0.0236776188679245 -0.360211863207547 0.898467822075472 -0.356541222830189 0.0440857938649057 -0.962392295283019 -0.932623292264151 -0.91253585490566 0.0742576270924528 -0.000161116239622638 0.00309055088679245 -0.513705501320755 -0.359687290415094 -0.778234263396226 -0.0782137520566038 -0.0334835009660377 0.0655296851188679 -0.558177087735849 -0.416288613396226 -0.38874498890566 -0.0833319173030189 -0.0473967754735849 -0.0617250443830189 -0.659673952075472 -0.822187081132076 -0.567184782075472 -0.166223596007547 -0.353198034150943 -0.166223596007547 -0.353198034150943 -0.510970943018868 -0.507607549811321 -0.300635609283019 -0.457977938867925 -0.720097001886792 -0.783060263207547 -0.406088983018868 -0.139781968603774 -0.570973100188679 -0.275585168867925 0.0360444727924528 -0.311739648981132 -0.505631545849057 -0.185505576845283 -0.391757200622642 -0.534955115471698 -0.399123936584906 -0.752800548867925 -0.535887226792453 -0.360629492339623 -0.802822617358491 -0.379924219509434 -0.505903114716981 -0.456995244396226 -0.513589323207547 -0.621062732830189 -0.374285245603774 -0.576133841320755 -0.32511966 -0.45022529 -0.25086432854717 -0.556687503358491 -0.151020482283019 -0.401651771132075 -0.428350386037736 -0.172287589213208 -0.487051865660377 -0.538445772830189 -0.0162584741981132 -0.572822551132075 -0.480032664150943 -0.265761967283019 -0.778346206603774 -0.805202822264151 0.0165180367703774 0.0137594326037736 0.0208857199722642 0.021611218490566 -0.0398051735283019 -0.657074486792453 0.330658023018868 -0.00899848171698113
11 "LAYING" 0.282321097260274 -0.0187958542287671 -0.110036366726027 -0.980279831506849 -0.9571218 -0.952322078630137 -0.118690238013699 0.665621526849315 0.239101513287671 -0.969576418493151 -0.976563531643836 -0.961430037123288 0.0762370542739726 0.0123862299993151 -0.00390742593636986 -0.989488112054794 -0.982938549178082 -0.985691267534247 -0.0162463022657534 -0.0781882218767123 0.107592332356164 -0.971188919041096 -0.976749342191781 -0.97416308 -0.102917615520548 -0.040323484109589 -0.0604517603150685 -0.984589108082192 -0.991476857808219 -0.989929584109589 -0.965199491780822 -0.960353500958904 -0.965199491780822 -0.960353500958904 -0.987221059726027 -0.98683861369863 -0.953925606986301 -0.955780216986301 -0.990911602739726 -0.989103035479452 -0.982553944657534 -0.969623185068493 -0.967341364246575 -0.97945627369863 -0.953979697671233 -0.947668660410959 -0.127399341891781 0.0278526325226027 0.0683928822172603 -0.989540279041096 -0.982743839863014 -0.983217032191781 -0.99039235369863 -0.984474457808219 -0.986792468356164 0.124047076669863 0.0470268577560274 0.0491221641150685 -0.970459267534247 -0.980738174383562 -0.976695660547945 -0.971690898356164 -0.974798954794521 -0.975644225342466 -0.168894976136986 -0.103655458754795 0.0228040701013699 -0.969128114246575 -0.961195103561644 0.0383984912068493 -0.986262776986301 -0.986410936027397 0.321310187821918 -0.969729792054794 -0.954978990684932 -0.146648744871233 -0.989791113013699 -0.988635259041096 0.103787380902877 0.0401673898273973 -0.0350301005068493 -0.0240458099410959 0.0635934410410959 0.333974559178082 -0.472207213835616 -0.20584317630137
11 "SITTING" 0.278048696307692 -0.00554292411538462 -0.0923031988923077 -0.981736847538462 -0.912873993538462 -0.921936137538461 0.926384934461538 0.0942822058923077 -0.0851188772821539 -0.972289168 -0.938771295692308 -0.927746573415385 0.0748273422461538 -0.00336974128276923 -0.0105226119672308 -0.987510793538461 -0.976594363846154 -0.981535498153846 -0.0399270994538462 -0.0733439806569231 0.0878740802153846 -0.979446972615385 -0.955069724461538 -0.945745562615385 -0.0960417989230769 -0.0436344277367692 -0.0561299149753846 -0.988843336307692 -0.988083736 -0.984853221230769 -0.943398683384615 -0.908930490461539 -0.943398683384615 -0.908930490461539 -0.984176871076923 -0.979104345076923 -0.940367467846154 -0.932264596153846 -0.990433651692308 -0.985256828461539 -0.982160597692308 -0.935227866461538 -0.946367235692308 -0.9817953 -0.908123389230769 -0.916264895846154 0.00563988366153846 0.0815294649246154 0.151796551230769 -0.987560264307692 -0.976687928769231 -0.979098535230769 -0.988590465230769 -0.978217690615385 -0.982515012 0.235958564196923 -0.0433637537230769 -0.00094838042 -0.977601074769231 -0.962871519076923 -0.947718362923077 -0.980231906307692 -0.951389301384615 -0.950316266769231 0.0832689521675385 -0.113333956252308 0.0859917889846154 -0.934637731538462 -0.911633987046154 0.166749391630769 -0.980034672461538 -0.976823565692308 0.240736622215385 -0.950132009846154 -0.933041143692308 -0.00798751393846154 -0.986832561230769 -0.984110222153846 0.190732899447692 0.0164033054813231 -0.000896370858461537 0.0134053923076923 -0.0139882315846154 -0.791123231384615 0.0173558426338462 0.0818075543233846
11 "STANDING" 0.283516122 -0.0162291711109091 -0.104874720618182 -0.988802903818182 -0.968001542363636 -0.962487204 0.941204318363636 -0.190635112 -0.128567077454545 -0.983606745818182 -0.980303276363636 -0.964450077454545 0.0734744415636364 0.00756508926018182 -0.00638818127127273 -0.991444383454545 -0.983094620363636 -0.989494324181818 -0.0287615258254545 -0.0746897407636364 0.0802226503727273 -0.979809402909091 -0.988473591636364 -0.985002675818182 -0.1004060556 -0.0426208112181818 -0.0516131316090909 -0.988656652363636 -0.994007642909091 -0.992123745636364 -0.974478228909091 -0.967432561090909 -0.974478228909091 -0.967432561090909 -0.989401319818182 -0.988921235636364 -0.979311839818182 -0.977722169454545 -0.993162332909091 -0.993344876909091 -0.989358564909091 -0.973399658181818 -0.975882101454545 -0.988776193818182 -0.966829841636364 -0.958431945818182 0.0208432017818182 0.121070433489091 0.181724120985455 -0.991471328363636 -0.983093197636364 -0.987739955090909 -0.992182170363636 -0.984389643272727 -0.989824112363636 0.2961901366 0.032971921058 0.100251544809091 -0.979349770363636 -0.989195108363636 -0.984457011272727 -0.980219606727273 -0.988114309454545 -0.986575113636364 -0.0151815606090909 0.0498366053490909 0.133509206663636 -0.976798397454545 -0.967761625454545 0.239702095909091 -0.988087469454546 -0.988924505272727 0.392452574963636 -0.983059858363636 -0.978122613090909 0.0586116616218182 -0.993404060727273 -0.993418098181818 0.284558256129091 0.00533039136 0.0271957259961818 0.112919749927273 0.0762049793472727 -0.765506335272727 0.213913969818182 0.111853682014545
